Age,DailyRate,DistanceFromHome,EnvironmentSatisfaction,HourlyRate,JobRole,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,RelationshipSatisfaction,TotalWorkingYears,YearsAtCompany,YearsWithCurrManager,Attrition
30,740,1,2,64,Sales Executive,1,9714,5323,1,11,4,10,10,7,Yes
30,464,4,3,40,Research Scientist,4,2285,3427,9,23,3,3,1,0,Yes
28,1496,1,1,92,Sales Representative,3,2909,15747,3,15,4,5,3,2,Yes
19,303,2,2,47,Laboratory Technician,4,1102,9241,1,22,3,1,1,0,Yes
29,459,24,4,73,Research Scientist,4,2439,14753,1,24,2,1,1,0,Yes
58,781,2,4,57,Laboratory Technician,4,2380,13384,9,14,4,3,1,0,Yes
37,504,10,1,61,Manufacturing Director,3,10048,22573,6,11,2,17,1,0,Yes
32,238,5,1,47,Research Scientist,3,2432,15318,3,14,1,8,4,3,Yes
35,737,10,4,55,Sales Executive,1,10306,21530,9,17,3,15,13,0,Yes
29,806,7,2,39,Laboratory Technician,3,3339,17285,3,13,1,10,7,7,Yes
18,544,3,2,70,Sales Representative,4,1569,18420,1,12,3,0,0,0,Yes
43,1372,9,1,85,Sales Executive,3,5346,9489,8,13,2,7,4,3,Yes
47,1093,9,3,82,Sales Executive,3,12936,24164,7,11,3,25,23,10,Yes
44,935,3,1,89,Laboratory Technician,1,2362,14669,4,12,3,10,3,2,Yes
35,303,27,3,84,Sales Executive,4,5813,13492,1,18,4,10,10,7,Yes
29,428,9,2,52,Sales Representative,2,2760,14630,1,13,3,2,2,2,Yes
29,459,24,4,73,Research Scientist,4,2439,14753,1,24,2,1,1,0,Yes
39,360,23,3,93,Research Scientist,1,3904,22154,0,13,1,6,5,3,Yes
31,874,15,3,72,Laboratory Technician,3,2610,6233,1,12,3,2,2,2,Yes
26,1449,16,1,45,Laboratory Technician,2,2373,14180,2,13,4,5,3,2,Yes
30,334,26,3,52,Sales Executive,1,6696,22967,5,15,3,9,6,1,Yes
26,1330,21,1,37,Laboratory Technician,3,2377,19373,1,20,3,1,1,0,Yes
24,693,3,1,65,Sales Executive,3,4577,24785,9,14,1,4,2,0,Yes
29,906,10,4,92,Research Scientist,1,2404,11479,6,20,3,3,0,0,Yes
48,708,7,4,95,Sales Representative,3,2655,11740,2,11,3,19,9,7,Yes
26,950,4,4,48,Sales Executive,4,5828,8450,1,12,2,8,8,4,Yes
21,251,10,1,45,Laboratory Technician,3,2625,25308,1,20,3,2,2,2,Yes
40,1329,7,1,73,Laboratory Technician,1,2166,3339,3,14,2,10,4,3,Yes
26,1357,25,1,48,Laboratory Technician,3,2293,10558,1,12,3,1,1,1,Yes
40,575,22,3,68,Sales Executive,3,6380,6110,2,12,1,8,6,0,Yes
35,556,23,2,50,Manufacturing Director,3,5916,15497,3,13,1,8,1,1,Yes
20,129,4,1,84,Laboratory Technician,1,2973,13008,1,19,2,1,1,0,Yes
34,699,6,2,83,Research Scientist,1,2960,17102,2,11,3,8,4,3,Yes
30,109,5,2,60,Laboratory Technician,2,2422,25725,0,17,1,4,3,2,Yes
32,1045,4,4,32,Sales Executive,4,10400,25812,1,11,3,14,14,8,Yes
20,1097,11,4,98,Research Scientist,1,2600,18275,1,15,1,1,1,0,Yes
19,489,2,1,52,Human Resources,4,2564,18437,1,12,3,1,1,0,Yes
44,1097,10,3,96,Research Scientist,3,2936,10826,1,11,3,6,6,2,Yes
34,967,16,4,85,Research Scientist,1,2307,14460,1,23,2,5,5,0,Yes
34,1107,9,1,52,Human Resources,3,2742,3072,1,15,4,2,2,2,Yes
41,1360,12,2,49,Research Director,3,19545,16280,1,12,4,23,22,8,Yes
42,933,19,3,57,Research Scientist,3,2759,20366,6,12,4,7,2,2,Yes
32,1033,9,1,41,Laboratory Technician,1,4200,10224,7,22,1,10,5,4,Yes
34,296,6,4,33,Sales Representative,3,2351,12253,0,16,4,3,2,0,Yes
31,359,18,4,89,Human Resources,1,2956,21495,0,17,3,2,1,0,Yes
33,527,1,4,63,Research Scientist,4,2686,5207,1,13,3,10,10,8,Yes
26,575,3,3,73,Research Scientist,1,3102,6582,0,22,3,7,6,4,Yes
19,602,1,3,100,Sales Representative,1,2325,20989,0,21,1,1,0,0,Yes
34,1107,9,1,52,Human Resources,3,2742,3072,1,15,4,2,2,2,Yes
29,428,9,2,52,Sales Representative,2,2760,14630,1,13,3,2,2,2,Yes
44,935,3,1,89,Laboratory Technician,1,2362,14669,4,12,3,10,3,2,Yes
35,130,25,4,96,Research Scientist,2,2022,16612,1,19,1,10,10,8,Yes
41,1085,2,2,57,Laboratory Technician,4,2778,17725,4,13,3,10,7,0,Yes
29,341,1,2,48,Sales Representative,3,2800,23522,6,19,3,5,3,2,Yes
28,1366,24,2,72,Healthcare Representative,1,8722,12355,1,12,1,10,10,9,Yes
24,984,17,4,97,Laboratory Technician,2,2210,3372,1,13,1,1,1,0,Yes
41,143,4,1,56,Sales Executive,2,9355,9558,1,18,3,8,8,7,Yes
32,1125,16,2,72,Research Scientist,1,3919,4681,1,22,2,10,10,7,Yes
29,459,24,4,73,Research Scientist,4,2439,14753,1,24,2,1,1,0,Yes
21,337,7,2,31,Sales Representative,2,2679,4567,1,13,2,1,1,0,Yes
48,708,7,4,95,Sales Representative,3,2655,11740,2,11,3,19,9,7,Yes
49,1184,11,3,43,Sales Executive,4,7654,5860,1,18,1,9,9,7,Yes
25,1219,4,4,32,Laboratory Technician,4,3691,4605,1,15,2,7,7,6,Yes
20,500,2,3,49,Sales Representative,3,2044,22052,1,13,4,2,2,2,Yes
28,103,24,3,50,Laboratory Technician,3,2028,12947,5,14,2,6,4,3,Yes
24,381,9,2,89,Laboratory Technician,1,3172,16998,2,11,3,4,0,0,Yes
19,528,22,4,50,Sales Representative,3,1675,26820,1,19,4,0,0,0,Yes
27,1337,22,1,58,Human Resources,2,2863,19555,1,12,1,1,1,0,Yes
21,756,1,1,99,Sales Representative,2,2174,9150,1,11,3,3,3,2,Yes
35,662,18,4,67,Sales Executive,3,4614,23288,0,18,3,5,4,2,Yes
36,1456,13,2,96,Sales Executive,1,6134,8658,5,13,2,16,2,2,Yes
36,1456,13,2,96,Sales Executive,1,6134,8658,5,13,2,16,2,2,Yes
50,562,8,2,50,Sales Executive,3,6796,23452,3,14,1,18,4,3,Yes
43,1372,9,1,85,Sales Executive,3,5346,9489,8,13,2,7,4,3,Yes
42,933,19,3,57,Research Scientist,3,2759,20366,6,12,4,7,2,2,Yes
27,1420,2,3,85,Sales Representative,1,3041,16346,0,11,2,5,4,2,Yes
47,1093,9,3,82,Sales Executive,3,12936,24164,7,11,3,25,23,10,Yes
36,530,3,3,51,Sales Executive,4,10325,5518,1,11,1,16,16,7,Yes
41,1102,1,2,94,Sales Executive,4,5993,19479,8,11,1,8,6,5,Yes
39,1162,3,4,41,Sales Executive,3,5238,17778,4,18,1,12,1,0,Yes
46,377,9,1,52,Sales Executive,4,10096,15986,4,11,1,28,7,3,Yes
29,428,9,2,52,Sales Representative,2,2760,14630,1,13,3,2,2,2,Yes
36,1218,9,3,82,Sales Representative,1,3407,6986,7,23,2,10,5,3,Yes
28,329,24,3,51,Laboratory Technician,2,2408,7324,1,17,3,1,1,0,Yes
35,763,15,1,59,Sales Executive,4,5440,22098,6,14,4,7,2,2,Yes
40,1479,24,2,100,Sales Executive,2,13194,17071,4,16,4,22,1,0,Yes
53,1168,24,1,66,Sales Executive,1,10448,5843,6,13,2,15,2,2,Yes
29,121,27,2,35,Sales Executive,4,7639,24525,1,22,4,10,10,9,Yes
30,1005,3,4,88,Research Scientist,1,2657,8556,5,11,3,8,5,4,Yes
33,118,16,1,69,Sales Executive,1,5324,26507,5,15,3,6,3,2,Yes
